"","database","category","Odds_Ratio","qval","Combined Score","genes"
"17","GO_Biological_Process_2017","Measles Homo sapiens hsa05162",3.43137254901961,0.0773798241446386,18.5499604269876,"HSPA8;CCND1;PIK3CA;CCNE1;OAS2;STAT1;HSPA2"
"18","GO_Biological_Process_2017","Melanoma Homo sapiens hsa05218",4.69483568075117,0.0781181496169032,25.6202664152631,"CCND1;PIK3CA;E2F1;E2F2;E2F3"
"19","GO_Biological_Process_2017","Chronic myeloid leukemia Homo sapiens hsa05220",4.5662100456621,0.0781942252579896,24.376074571161,"CCND1;PIK3CA;E2F1;E2F2;E2F3"
"20","GO_Biological_Process_2017","Cell adhesion molecules (CAMs) Homo sapiens hsa04514",3.28638497652582,0.0830751853642492,16.9986605551331,"CD86;CD2;VCAN;LRRC4;SDC1;VTCN1;CD58"
"21","GO_Biological_Process_2017","Pathways in cancer Homo sapiens hsa05200",2.18303946263644,0.0922232069476611,10.7585028248614,"STAT1;FN1;MMP9;RAD51;CCND1;PIK3CA;CCNE1;CKS2;GNAS;E2F1;BIRC5;E2F2;E2F3"
"22","GO_Biological_Process_2017","Arginine and proline metabolism Homo sapiens hsa00330",5.33333333333333,0.0927459373720641,26.7388882755521,"ARG2;PYCRL;SMS;ALDH18A1"
"23","GO_Biological_Process_2017","Vibrio cholerae infection Homo sapiens hsa05110",5.22875816993464,0.0949527191067934,25.8483992708163,"SEC61G;GNAS;KDELR3;ATP6V1F"
"24","GO_Biological_Process_2017","Legionellosis Homo sapiens hsa05134",4.84848484848485,0.113391004117761,22.6862157491968,"PYCARD;HSPA8;EEF1A2;HSPA2"
"25","GO_Biological_Process_2017","Protein digestion and absorption Homo sapiens hsa04974",3.7037037037037,0.134244859556894,16.5532837798301,"COL1A1;COL5A1;COL11A1;SLC1A1;COL10A1"
"26","GO_Biological_Process_2017","MicroRNAs in cancer Homo sapiens hsa05206",2.24466891133558,0.164550978979494,9.48734214404329,"CCND1;PIK3CA;CCNE1;STMN1;E2F1;HMOX1;E2F2;E2F3;EZR;MMP9"
"27","GO_Biological_Process_2017","Inflammatory bowel disease (IBD) Homo sapiens hsa05321",4.1025641025641,0.17820244847502,16.858136480054,"STAT1;IL21R;FOXP3;IL12RB2"
"28","GO_Biological_Process_2017","Amoebiasis Homo sapiens hsa05146",3.33333333333333,0.18216208869637,13.5027549662027,"COL1A1;ARG2;PIK3CA;FN1;GNAS"
"29","GO_Biological_Process_2017","AGE-RAGE signaling pathway in diabetic complications Homo sapiens hsa04933",3.3003300330033,0.182844127278079,13.2409175961575,"COL1A1;CCND1;PIK3CA;STAT1;FN1"
"30","GO_Biological_Process_2017","p53 signaling pathway Homo sapiens hsa04115",3.86473429951691,0.189245164316245,15.1145791047442,"CCNB1;CCND1;CCNE1;GTSE1"
"31","GO_Biological_Process_2017","HIF-1 signaling pathway Homo sapiens hsa04066",3.23624595469256,0.190734712541603,12.737368878103,"TFRC;PIK3CA;HMOX1;TIMP1;GAPDH"
"32","GO_Biological_Process_2017","Tryptophan metabolism Homo sapiens hsa00380",5,0.200839683462935,19.0984249505003,"IL4I1;KMO;IDO1"
"33","GO_Biological_Process_2017","Phenylalanine metabolism Homo sapiens hsa00360",7.84313725490196,0.23343480697425,28.5373920600854,"IL4I1;ALDH3A1"
"34","GO_Biological_Process_2017","Cysteine and methionine metabolism Homo sapiens hsa00270",4.44444444444444,0.257120875115344,15.6089824794256,"IL4I1;SDS;SMS"
"35","GO_Biological_Process_2017","Proteoglycans in cancer Homo sapiens hsa05205",2.29885057471264,0.268273760033064,7.78161384724608,"CCND1;PIK3CA;FN1;PLAUR;SDC1;EZR;MMP9"
"36","GO_Biological_Process_2017","Metabolic pathways Homo sapiens hsa01100",1.45278450363196,0.270266763068496,4.94673046044828,"TSTA3;RPN2;PYCRL;UAP1;HSD17B6;IL4I1;RDH10;PHGDH;NANS;ATP6V1F;ARG2;SDS;CYP51A1;NDUFA1;DHCR24;KMO;PAICS;COX6B1;SQLE;UGDH;ALDH3A1;GALE;SMS;ALDH18A1;PAFAH1B3;GAPDH;IDO1"
"37","GO_Biological_Process_2017","Toxoplasmosis Homo sapiens hsa05145",2.82485875706215,0.273369617056561,9.66597468474746,"HSPA8;PIK3CA;STAT1;PPIF;HSPA2"
"38","GO_Biological_Process_2017","HTLV-I infection Homo sapiens hsa05166",2.0671834625323,0.319396782365695,6.58172106778004,"CDC20;PCNA;CCND1;PIK3CA;E2F1;E2F2;MYBL2;E2F3"
"39","GO_Biological_Process_2017","Colorectal cancer Homo sapiens hsa05210",3.2258064516129,0.497455422103122,8.75761384870449,"CCND1;PIK3CA;BIRC5"
"40","GO_Biological_Process_2017","Toll-like receptor signaling pathway Homo sapiens hsa04620",2.51572327044025,0.502539593530317,6.5007894947335,"CD86;PIK3CA;STAT1;SPP1"
"41","GO_Biological_Process_2017","Galactose metabolism Homo sapiens hsa00052",4.44444444444444,0.504980647797141,11.5653673998148,"GALE;GLA"
"42","GO_Biological_Process_2017","Phenylalanine, tyrosine and tryptophan biosynthesis Homo sapiens hsa00400",13.3333333333333,0.507798871107433,34.9356376473657,"IL4I1"
"43","GO_Biological_Process_2017","Longevity regulating pathway - multiple species Homo sapiens hsa04213",3.125,0.510261835557485,8.24822445084028,"HSPA8;PIK3CA;HSPA2"
"44","GO_Biological_Process_2017","beta-Alanine metabolism Homo sapiens hsa00410",4.3010752688172,0.510870951878457,10.9468747538673,"ALDH3A1;SMS"
"45","GO_Biological_Process_2017","Homologous recombination Homo sapiens hsa03440",4.59770114942529,0.511574325074645,12.2370370160274,"RAD51;RAD54L"
"46","GO_Biological_Process_2017","Focal adhesion Homo sapiens hsa04510",1.98019801980198,0.52620844674684,4.89521359497283,"COL1A1;COMP;CCND1;PIK3CA;FN1;SPP1"
"47","GO_Biological_Process_2017","Phagosome Homo sapiens hsa04145",2.16450216450216,0.526410028311922,5.39654991544574,"COMP;MSR1;TFRC;SEC61G;ATP6V1F"
"48","GO_Biological_Process_2017","Jak-STAT signaling pathway Homo sapiens hsa04630",2.10970464135021,0.548322748673696,5.0840987469977,"CCND1;PIK3CA;STAT1;IL21R;IL12RB2"
"49","GO_Biological_Process_2017","Prolactin signaling pathway Homo sapiens hsa04917",2.77777777777778,0.561301140310941,6.57180565663627,"CCND1;PIK3CA;STAT1"
"50","GO_Biological_Process_2017","Tyrosine metabolism Homo sapiens hsa00350",3.80952380952381,0.566162754859142,8.90294587789934,"IL4I1;ALDH3A1"
"51","GO_Biological_Process_2017","Gastric acid secretion Homo sapiens hsa04971",2.7027027027027,0.573879710283892,6.22616876995204,"CHRM3;GNAS;EZR"
"52","GO_Biological_Process_2017","Bacterial invasion of epithelial cells Homo sapiens hsa05100",2.56410256410256,0.633215139964826,5.60480495244977,"PIK3CA;FN1;SEPT3"
"53","GO_Biological_Process_2017","RNA transport Homo sapiens hsa03013",1.93798449612403,0.648959761499783,4.15167686130983,"POP1;CLNS1A;EEF1A2;TACC3;NXT2"
"54","GO_Biological_Process_2017","Glycine, serine and threonine metabolism Homo sapiens hsa00260",3.33333333333333,0.655204550455282,7.04665454593623,"SDS;PHGDH"
"55","GO_Biological_Process_2017","PI3K-Akt signaling pathway Homo sapiens hsa04151",1.56402737047898,0.744563753821906,3.04950571375884,"COL1A1;COMP;CCND1;PIK3CA;PPP2R2C;CCNE1;FN1;SPP1"
"56","GO_Biological_Process_2017","Hepatitis C Homo sapiens hsa05160",2.00501253132832,0.745739650355655,3.94229204538732,"PIK3CA;PPP2R2C;OAS2;STAT1"
"57","GO_Biological_Process_2017","Ribosome biogenesis in eukaryotes Homo sapiens hsa03008",2.24719101123596,0.755110342502068,4.27105840420927,"POP1;WDR3;NXT2"
"58","GO_Biological_Process_2017","Salivary secretion Homo sapiens hsa04970",2.24719101123596,0.768357892370526,4.27105840420927,"CHRM3;GNAS;LYZ"
"59","GO_Biological_Process_2017","Malaria Homo sapiens hsa05144",2.72108843537415,0.8304216287658,4.86654934916862,"COMP;SDC1"
"60","GO_Biological_Process_2017","Glycosphingolipid biosynthesis - globo series Homo sapiens hsa00603",4.76190476190476,0.859887366063125,7.88923431965397,"GLA"
"61","GO_Biological_Process_2017","Fanconi anemia pathway Homo sapiens hsa03460",2.51572327044025,0.864068541210944,4.19469863868348,"RAD51;UBE2T"
"62","GO_Biological_Process_2017","Glutathione metabolism Homo sapiens hsa00480",2.56410256410256,0.866339595361257,4.35004238156396,"GGCT;SMS"
"63","GO_Biological_Process_2017","Viral carcinogenesis Homo sapiens hsa05203",1.6260162601626,0.867642097680199,2.65446153854518,"CDC20;CCND1;PIK3CA;HIST1H2BJ;CCNE1"
"64","GO_Biological_Process_2017","Epstein-Barr virus infection Homo sapiens hsa05169",1.65016501650165,0.872934504412395,2.76061490456283,"HSPA8;PSMD14;PIK3CA;CD58;HSPA2"
"65","GO_Biological_Process_2017","Endometrial cancer Homo sapiens hsa05213",2.56410256410256,0.880541883809802,4.35004238156396,"CCND1;PIK3CA"
"66","GO_Biological_Process_2017","Chagas disease (American trypanosomiasis) Homo sapiens hsa05142",1.92307692307692,0.884136650689379,3.04578567289279,"PIK3CA;PPP2R2C;GNAS"
"67","GO_Biological_Process_2017","Progesterone-mediated oocyte maturation Homo sapiens hsa04914",2.04081632653061,0.890333479499356,3.47344334115361,"CCNB1;PIK3CA;PKMYT1"
"68","GO_Biological_Process_2017","Acute myeloid leukemia Homo sapiens hsa05221",2.33918128654971,0.894317225883963,3.64388498800573,"CCND1;PIK3CA"
"69","GO_Biological_Process_2017","Regulation of lipolysis in adipocytes Homo sapiens hsa04923",2.38095238095238,0.896990271109377,3.77188155390517,"PIK3CA;GNAS"
"70","GO_Biological_Process_2017","Steroid hormone biosynthesis Homo sapiens hsa00140",2.29885057471264,0.904595580846036,3.52171189452941,"SRD5A3;HSD17B6"
"71","GO_Biological_Process_2017","Viral myocarditis Homo sapiens hsa05416",2.25988700564972,0.914637555006708,3.40501726305832,"CD86;CCND1"
"72","GO_Biological_Process_2017","Ascorbate and aldarate metabolism Homo sapiens hsa00053",2.46913580246914,0.963004223609956,2.69851179515709,"UGDH"
"73","GO_Biological_Process_2017","Carbon metabolism Homo sapiens hsa01200",1.76991150442478,0.965691843126329,2.52145781682369,"SDS;PHGDH;GAPDH"
"74","GO_Biological_Process_2017","Biosynthesis of unsaturated fatty acids Homo sapiens hsa01040",2.89855072463768,0.96711051698412,3.55066301692587,"FADS2"
"75","GO_Biological_Process_2017","Axon guidance Homo sapiens hsa04360",1.5748031496063,0.967982351949397,1.91008560947369,"UNC5B;LRRC4;EPHB2"
"76","GO_Biological_Process_2017","Histidine metabolism Homo sapiens hsa00340",2.77777777777778,0.969351220322587,3.30420085627116,"ALDH3A1"
"77","GO_Biological_Process_2017","Pantothenate and CoA biosynthesis Homo sapiens hsa00770",3.7037037037037,0.969621353282489,5.3124301153176,"VNN1"
"78","GO_Biological_Process_2017","Oxidative phosphorylation Homo sapiens hsa00190",1.50375939849624,0.97244199560287,1.70437064722756,"NDUFA1;COX6B1;ATP6V1F"
"79","GO_Biological_Process_2017","Collecting duct acid secretion Homo sapiens hsa04966",2.46913580246914,0.972538918893223,2.69851179515709,"ATP6V1F"
"80","GO_Biological_Process_2017","Huntington's disease Homo sapiens hsa05016",1.38169257340242,0.973534604774927,1.53626896983759,"DNAH11;PPIF;NDUFA1;COX6B1"
"81","GO_Biological_Process_2017","Complement and coagulation cascades Homo sapiens hsa04610",1.68776371308017,0.974427051069245,1.85807264754474,"F12;PLAUR"
"82","GO_Biological_Process_2017","Glycolysis / Gluconeogenesis Homo sapiens hsa00010",1.99004975124378,0.974518974860635,2.63474082226154,"ALDH3A1;GAPDH"
"83","GO_Biological_Process_2017","Spliceosome Homo sapiens hsa03040",1.49253731343284,0.974790706169141,1.67274271897456,"HSPA8;HSPA2;LSM4"
"84","GO_Biological_Process_2017","Mismatch repair Homo sapiens hsa03430",2.89855072463768,0.978100409222575,3.55066301692587,"PCNA"
"85","GO_Biological_Process_2017","Vitamin digestion and absorption Homo sapiens hsa04977",2.77777777777778,0.980003431534923,3.30420085627116,"SLC52A3"
"86","GO_Biological_Process_2017","Arginine biosynthesis Homo sapiens hsa00220",3.33333333333333,0.98031070110619,4.4778316598236,"ARG2"
"87","GO_Biological_Process_2017","Bile secretion Homo sapiens hsa04976",1.87793427230047,0.982378927575571,2.33540560474424,"AQP9;GNAS"
"88","GO_Biological_Process_2017","FoxO signaling pathway Homo sapiens hsa04068",1.50375939849624,0.982571599723733,1.70437064722756,"CCNB1;CCND1;PIK3CA"
"89","GO_Biological_Process_2017","Parkinson's disease Homo sapiens hsa05012",1.40845070422535,0.98259972377641,1.44351720410955,"PPIF;NDUFA1;COX6B1"
"90","GO_Biological_Process_2017","Transcriptional misregulation in cancer Homo sapiens hsa05202",1.48148148148148,0.982695257369208,1.8592260329998,"CD86;SIX4;SIX1;MMP9"
"91","GO_Biological_Process_2017","Cytokine-cytokine receptor interaction Homo sapiens hsa04060",1.25786163522013,0.984322931560343,1.26368047808538,"TNFSF4;IL21R;CCR6;INHBA;IL12RB2"
"92","GO_Biological_Process_2017","Protein processing in endoplasmic reticulum Homo sapiens hsa04141",1.57790927021696,0.984809839959318,2.19552540929309,"HSPA8;RPN2;SEC61G;HSPA2"
"93","GO_Biological_Process_2017","Central carbon metabolism in cancer Homo sapiens hsa05230",1.99004975124378,0.986854658086719,2.63474082226154,"SLC7A5;PIK3CA"
"94","GO_Biological_Process_2017","Protein export Homo sapiens hsa03060",2.89855072463768,0.989342942661915,3.55066301692587,"SEC61G"
"95","GO_Biological_Process_2017","Drug metabolism - cytochrome P450 Homo sapiens hsa00982",1.93236714975845,0.990543494492816,2.47913983363654,"ALDH3A1;FMO3"
"96","GO_Biological_Process_2017","Osteoclast differentiation Homo sapiens hsa04380",1.51515151515152,0.990684740401399,1.73672234047561,"PIK3CA;STAT1;TREM2"
"97","GO_Biological_Process_2017","Thyroid cancer Homo sapiens hsa05216",2.29885057471264,0.990797418570427,2.38036194397498,"CCND1"
"98","GO_Biological_Process_2017","Insulin secretion Homo sapiens hsa04911",1.56862745098039,0.990855537248496,1.57996535199245,"CHRM3;GNAS"
"99","GO_Biological_Process_2017","Antigen processing and presentation Homo sapiens hsa04612",1.73160173160173,0.99179208328934,1.96456710742839,"HSPA8;HSPA2"
"100","GO_Biological_Process_2017","alpha-Linolenic acid metabolism Homo sapiens hsa00592",2.66666666666667,0.991841676739559,3.08203973429187,"FADS2"
"101","GO_Biological_Process_2017","Signaling pathways regulating pluripotency of stem cells Homo sapiens hsa04550",1.40845070422535,0.991869532491281,1.44351720410955,"PIK3CA;OTX1;INHBA"
"102","GO_Biological_Process_2017","Lysosome Homo sapiens hsa04142",1.6260162601626,0.991932657387993,2.06411717222709,"LAMP3;CD68;GLA"
"103","GO_Biological_Process_2017","Leukocyte transendothelial migration Homo sapiens hsa04670",1.69491525423729,0.991982602519529,2.27867270643588,"PIK3CA;EZR;MMP9"
"104","GO_Biological_Process_2017","AMPK signaling pathway Homo sapiens hsa04152",1.61290322580645,0.994350061049423,2.02422866194205,"CCND1;PIK3CA;PPP2R2C"
"105","GO_Biological_Process_2017","Retinol metabolism Homo sapiens hsa00830",2.05128205128205,0.995977558484293,2.80351804876803,"RDH10;HSD17B6"
"106","GO_Biological_Process_2017","Apoptosis Homo sapiens hsa04210",1.42857142857143,0.997474406988476,1.49710344069873,"PIK3CA;BIRC5;LMNB1"
"107","GO_Biological_Process_2017","Peroxisome Homo sapiens hsa04146",1.60642570281125,0.998468040399182,1.66636922751237,"PRDX1;FAR2"
"108","GO_Biological_Process_2017","Thyroid hormone signaling pathway Homo sapiens hsa04919",1.69491525423729,1,2.27867270643588,"CCND1;PIK3CA;STAT1"
"109","GO_Biological_Process_2017","Platelet activation Homo sapiens hsa04611",1.63934426229508,1,2.10497268424972,"COL1A1;PIK3CA;GNAS"
"110","GO_Biological_Process_2017","Hematopoietic cell lineage Homo sapiens hsa04640",1.51515151515152,1,1.4607241571327,"CD2;TFRC"
"111","GO_Biological_Process_2017","Adrenergic signaling in cardiomyocytes Homo sapiens hsa04261",1.35135135135135,1,1.29589723203286,"PIK3CA;PPP2R2C;GNAS"
"112","GO_Biological_Process_2017","Fructose and mannose metabolism Homo sapiens hsa00051",2.08333333333333,1,1.99563947430716,"TSTA3"
"113","GO_Biological_Process_2017","Rheumatoid arthritis Homo sapiens hsa05323",1.48148148148148,1,1.38749325003456,"CD86;ATP6V1F"
"114","GO_Biological_Process_2017","Base excision repair Homo sapiens hsa03410",2.02020202020202,1,1.8869927699174,"PCNA"
"115","GO_Biological_Process_2017","Non-alcoholic fatty liver disease (NAFLD) Homo sapiens hsa04932",1.32450331125828,1,1.22880703032215,"PIK3CA;NDUFA1;COX6B1"
"116","GO_Biological_Process_2017","mRNA surveillance pathway Homo sapiens hsa03015",1.46520146520147,1,1.35260698582204,"PPP2R2C;NXT2"
"117","GO_Biological_Process_2017","Regulation of actin cytoskeleton Homo sapiens hsa04810",1.24610591900312,1,1.14089573268621,"CHRM3;PIK3CA;FN1;EZR"
"118","GO_Biological_Process_2017","Hippo signaling pathway Homo sapiens hsa04390",1.30718954248366,1,1.18634483573715,"CCND1;PPP2R2C;BIRC5"
"119","GO_Biological_Process_2017","African trypanosomiasis Homo sapiens hsa05143",1.9047619047619,1,1.69336697433137,"IDO1"
"120","GO_Biological_Process_2017","Alanine, aspartate and glutamate metabolism Homo sapiens hsa00250",1.9047619047619,1,1.69336697433137,"IL4I1"
"121","GO_Biological_Process_2017","Pentose and glucuronate interconversions Homo sapiens hsa00040",1.85185185185185,1,1.60688410403871,"UGDH"
"122","GO_Biological_Process_2017","Pancreatic secretion Homo sapiens hsa04972",1.38888888888889,1,1.19372804309389,"CHRM3;GNAS"
"123","GO_Biological_Process_2017","Oxytocin signaling pathway Homo sapiens hsa04921",1.26582278481013,1,1.08748506522473,"CCND1;PIK3CA;GNAS"
"124","GO_Biological_Process_2017","Inflammatory mediator regulation of TRP channels Homo sapiens hsa04750",1.36054421768707,1,1.13671593737151,"PIK3CA;GNAS"
"125","GO_Biological_Process_2017","Allograft rejection Homo sapiens hsa05330",1.75438596491228,1,1.45146674162596,"CD86"
"126","GO_Biological_Process_2017","Aldosterone-regulated sodium reabsorption Homo sapiens hsa04960",1.70940170940171,1,1.38149709107766,"PIK3CA"
"127","GO_Biological_Process_2017","Graft-versus-host disease Homo sapiens hsa05332",1.6260162601626,1,1.25486270807589,"CD86"
"128","GO_Biological_Process_2017","Alzheimer's disease Homo sapiens hsa05010",1.19047619047619,1,0.917066961280362,"NDUFA1;GAPDH;COX6B1"
"129","GO_Biological_Process_2017","Porphyrin and chlorophyll metabolism Homo sapiens hsa00860",1.58730158730159,1,1.19746506041108,"HMOX1"
"130","GO_Biological_Process_2017","Type I diabetes mellitus Homo sapiens hsa04940",1.55038759689922,1,1.14358770731877,"CD86"
"131","GO_Biological_Process_2017","Vasopressin-regulated water reabsorption Homo sapiens hsa04962",1.51515151515152,1,1.09295114410309,"GNAS"
"132","GO_Biological_Process_2017","Proteasome Homo sapiens hsa03050",1.51515151515152,1,1.09295114410309,"PSMD14"
"133","GO_Biological_Process_2017","TNF signaling pathway Homo sapiens hsa04668",1.21212121212121,1,0.856818335217027,"PIK3CA;MMP9"
"134","GO_Biological_Process_2017","Carbohydrate digestion and absorption Homo sapiens hsa04973",1.48148148148148,1,1.04530331640241,"PIK3CA"
"135","GO_Biological_Process_2017","Ether lipid metabolism Homo sapiens hsa00565",1.48148148148148,1,1.04530331640241,"PAFAH1B3"
"136","GO_Biological_Process_2017","Cholinergic synapse Homo sapiens hsa04725",1.2012012012012,1,0.83751147656569,"CHRM3;PIK3CA"
"137","GO_Biological_Process_2017","Calcium signaling pathway Homo sapiens hsa04020",1.11111111111111,1,0.751575256019544,"CHRM3;PPIF;GNAS"
"138","GO_Biological_Process_2017","Sphingolipid metabolism Homo sapiens hsa00600",1.41843971631206,1,0.95808408677929,"GLA"
"139","GO_Biological_Process_2017","Endocrine and other factor-regulated calcium reabsorption Homo sapiens hsa04961",1.41843971631206,1,0.95808408677929,"GNAS"
"140","GO_Biological_Process_2017","Nucleotide excision repair Homo sapiens hsa03420",1.41843971631206,1,0.95808408677929,"PCNA"
"141","GO_Biological_Process_2017","Glutamatergic synapse Homo sapiens hsa04724",1.16959064327485,1,0.782658684467857,"SLC1A1;GNAS"
"142","GO_Biological_Process_2017","Intestinal immune network for IgA production Homo sapiens hsa04672",1.38888888888889,1,0.918119055979946,"CD86"
"143","GO_Biological_Process_2017","Type II diabetes mellitus Homo sapiens hsa04930",1.38888888888889,1,0.918119055979946,"PIK3CA"
"144","GO_Biological_Process_2017","Valine, leucine and isoleucine degradation Homo sapiens hsa00280",1.38888888888889,1,0.918119055979946,"IL4I1"
"145","GO_Biological_Process_2017","Fatty acid metabolism Homo sapiens hsa01212",1.38888888888889,1,0.918119055979946,"FADS2"
"146","GO_Biological_Process_2017","N-Glycan biosynthesis Homo sapiens hsa00510",1.36054421768707,1,0.880350999925907,"RPN2"
"147","GO_Biological_Process_2017","Cocaine addiction Homo sapiens hsa05030",1.36054421768707,1,0.880350999925907,"GNAS"
"148","GO_Biological_Process_2017","Ovarian steroidogenesis Homo sapiens hsa04913",1.33333333333333,1,0.844624734069135,"GNAS"
"149","GO_Biological_Process_2017","MAPK signaling pathway Homo sapiens hsa04010",1.04575163398693,1,0.65615892178773,"HSPA8;STMN1;HSPA2;MAPK8IP2"
"150","GO_Biological_Process_2017","Chemokine signaling pathway Homo sapiens hsa04062",1.06951871657754,1,0.67082215113271,"PIK3CA;STAT1;CCR6"
"151","GO_Biological_Process_2017","Mineral absorption Homo sapiens hsa04978",1.30718954248366,1,0.810798608242446,"HMOX1"
"152","GO_Biological_Process_2017","Sphingolipid signaling pathway Homo sapiens hsa04071",1.11111111111111,1,0.685331009512127,"PIK3CA;PPP2R2C"
"153","GO_Biological_Process_2017","Endocytosis Homo sapiens hsa04144",1.02960102960103,1,0.622602864098199,"EPN3;HSPA8;TFRC;HSPA2"
"154","GO_Biological_Process_2017","Autoimmune thyroid disease Homo sapiens hsa05320",1.25786163522013,1,0.748339584343315,"CD86"
"155","GO_Biological_Process_2017","Pathogenic Escherichia coli infection Homo sapiens hsa05130",1.21212121212121,1,0.692062053912678,"EZR"
"156","GO_Biological_Process_2017","Staphylococcus aureus infection Homo sapiens hsa05150",1.19047619047619,1,0.665996046748034,"DSG1"
"157","GO_Biological_Process_2017","Starch and sucrose metabolism Homo sapiens hsa00500",1.19047619047619,1,0.665996046748034,"UGDH"
"158","GO_Biological_Process_2017","NOD-like receptor signaling pathway Homo sapiens hsa04621",1.16959064327485,1,0.641196429903593,"PYCARD"
"159","GO_Biological_Process_2017","Dopaminergic synapse Homo sapiens hsa04728",1.03359173126615,1,0.564939786961234,"PPP2R2C;GNAS"
"160","GO_Biological_Process_2017","Glycerolipid metabolism Homo sapiens hsa00561",1.12994350282486,1,0.595089389777015,"GLA"
"161","GO_Biological_Process_2017","Long-term depression Homo sapiens hsa04730",1.11111111111111,1,0.573642808138532,"GNAS"
"162","GO_Biological_Process_2017","mTOR signaling pathway Homo sapiens hsa04150",1.11111111111111,1,0.573642808138532,"PIK3CA"
"163","GO_Biological_Process_2017","VEGF signaling pathway Homo sapiens hsa04370",1.09289617486339,1,0.553183279520079,"PIK3CA"
"164","GO_Biological_Process_2017","Systemic lupus erythematosus Homo sapiens hsa05322",0.987654320987654,1,0.498432857282895,"CD86;HIST1H2BJ"
"165","GO_Biological_Process_2017","Ubiquitin mediated proteolysis Homo sapiens hsa04120",0.97323600973236,1,0.478324317704966,"CDC20;UBE2S"
"166","GO_Biological_Process_2017","Synaptic vesicle cycle Homo sapiens hsa04721",1.05820105820106,1,0.514999679874317,"ATP6V1F"
"167","GO_Biological_Process_2017","Renin secretion Homo sapiens hsa04924",1.04166666666667,1,0.497172676523841,"GNAS"
"168","GO_Biological_Process_2017","Cytosolic DNA-sensing pathway Homo sapiens hsa04623",1.04166666666667,1,0.497172676523841,"PYCARD"
"169","GO_Biological_Process_2017","Wnt signaling pathway Homo sapiens hsa04310",0.938967136150235,1,0.432031964525846,"CCND1;CACYBP"
"170","GO_Biological_Process_2017","Renal cell carcinoma Homo sapiens hsa05211",1.01010101010101,1,0.463817256279514,"PIK3CA"
